#a,e,i,H,diameter,BV,UB
3.163795453165257,.09575896778993088,9.314067746025348,11.00,28.54,,
2.572522348779033,.1004351061629468,15.04875791495945,12.2,,,
2.36273285002066,.2136118393337516,23.44876416537039,12.24,,.815,.415
2.644394432018113,.2827746833091697,2.978373856012427,12.8,,,
2.350875798302087,.1131244526796786,6.767417693606452,12.8,,,
2.60892448068011,.2211862819790927,10.35752258461382,11.8,,,
3.081232125609156,.1704163363803518,15.62771426624573,11.1,,,
2.204182808478791,.2047309149331019,3.964970461183833,14.9,,,
3.178649043890467,.09895594618539853,4.104151499641755,12.1,,,
2.188748674892406,.1475938064537296,2.94435104255938,13.1,,,
2.244641503825647,.1078654450250559,4.90103255206854,12.9,,,
3.133743294380434,.1575455892656165,.2830106341074501,11.50,20.41,,
2.215465857552624,.1636324856209186,4.103488236429061,13.1,,,
2.409330185970826,.1915418918457041,3.739571051336009,13.90,9.93,,
2.387036391706836,.1180395354262804,5.090581281745382,12.8,,,
3.003901050845904,.05956369313068553,11.45551135161271,10.20,30.89,,
2.72794936633224,.1303838927205656,15.13133522672663,11.8,,,
2.269228784191911,.1466946658847156,6.07318760348395,12.3,,,
2.354245139865504,.1617684890719762,3.312299586594528,12.9,,,
2.537534026383003,.2645157954139742,8.785077113537945,13.0,,,
2.791908979549655,.1165073649715999,17.68568486743503,10.40,30.24,,
3.125403977274263,.1027432995088883,2.527243617007761,11.3,29.3,,
2.728466919633939,.150395907060119,8.575883827602954,12.1,,,
3.166930874122475,.1142204528689746,11.76323120502036,11.9,,,
3.016055374682099,.1149840296435236,10.32409933552904,11.2,26.1,,
2.25258801467319,.2025787586454506,4.72733938897611,13.5,,,
2.72720293281423,.0856399435454625,7.548179835929163,11.7,,,
2.639667110420086,.06647182551866998,6.271843314988705,12.7,,,
3.127478186665919,.1411022032620113,2.085046294745877,11.80,24.01,,
3.019147306213045,.06993121700066351,9.681104016116441,12.00,23.66,,
2.257642992358262,.1093432230676564,3.739310579200602,12.5,,,
3.193988224303663,.1606104455410116,2.506868854422314,11.40,24.13,,
2.408483088294275,.1423986621067519,2.986400790628966,14.1,,,
2.599585046218476,.1554238335319064,13.38432533326518,11.80,10.91,,
3.178464209159295,.2044217795336472,.8483079689891458,11.5,17.2,,
2.752576926946061,.07532555627764433,3.860548522554063,12.00,19.91,,
2.636854978202349,.1657351149322733,5.092213214604053,12.1,20.5,,
2.214409778117517,.1601584257825728,5.799046621773503,13.0,,,
2.326192017364192,.1566993322061342,5.719576617225827,12.4,,,
3.106737687995515,.1374545539368912,9.676899038157641,11.6,,,
2.887551249490381,.008736186830405038,3.109582130110859,12.0,,,
3.00142000336994,.08281680406042291,10.28344753129545,11.9,,,
2.265238893138071,.09443652566141973,5.111717920679314,13.1,,,
2.242074266897187,.1349193159493212,5.186701288190281,13.2,,,
2.682844600938645,.2206413341848384,7.524598826058131,11.80,17.79,,
3.04095416148446,.101940056478628,9.07522118556799,11.2,,,
3.024171635989631,.1176871356599073,10.81951999218436,10.90,21.32,,
2.558154794010639,.1516642646474436,6.096181066690708,12.4,,,
2.225256506839205,.06842639646340952,4.137747862943201,12.8,,,
2.389581960171938,.1961933486380122,2.915724201363971,13.1,,,
2.225873350374099,.12023338380062,2.918127336972599,12.8,,,
2.570156068204132,.2630957106404856,2.264047247705978,13.8,,,
2.926616557102979,.06446489552570404,3.133031649025506,12.7,,,
3.972010551562863,.2786083450492783,4.501429818174262,10.80,44.17,,
2.342845542321403,.2543412507758739,1.19455348994458,14.0,,,
3.233264351153242,.2014208910789073,2.76484029502573,12.8,,,
2.268841198947285,.08044373141117604,8.408482195970386,12.4,,,
2.397177208266174,.1833031871794462,2.811240508540175,13.2,,,
2.263928508181528,.2237035362899564,6.893133673124244,13.9,,,
3.106169857907038,.1572885771731279,1.78431264617458,12.0,,,
2.60974674655194,.1337957711003233,12.96230494171692,11.9,11.6,,
1.87778775256881,.05418430605105932,22.86864109398246,13.68,,.756,.261
3.199679796632845,.1403788540062151,.8277795569996654,11.30,23.39,,
2.788074099883633,.1723239742475531,8.734266733057002,12.5,,,
3.158099269238556,.06813414218122722,11.54104662710099,10.60,55.61,,
1.917569714979291,.1024531000361149,21.12053032361858,15.5,,,
2.170577512033117,.03309525844183817,.9172100810211741,13.5,,,
2.542414803512373,.2284372201300232,5.835065897220765,12.9,,,
2.92085445160148,.08095761516053523,1.234623699009024,12.0,,,
3.097431478945672,.1293900523584436,.7533151716957527,12.1,,,
2.240511351761927,.09878178851459107,6.98857732863249,12.8,,,
2.421480644668052,.1959727245460417,3.304061910122449,12.08,,1.059,.580
2.938609725116811,.2202068111406941,17.76961040977875,11.70,16.54,,
2.192722948361059,.2126274541586282,7.103864089066529,13.9,,,
2.761784094257314,.08756608237032536,4.074944113346064,12.1,,,
3.143577976759146,.173784296296548,2.079258135168482,11.3,,,
2.898672388922583,.02002686107658616,2.165067469875821,11.9,,,
2.779115884582625,.08371591209312285,10.324559960,11.7,,,
2.367485497124137,.1283462945079245,6.08015645781778,13.5,,,
2.457088464348364,.1934254092134918,2.850309279953975,12.6,,,
2.252910086993028,.1961589563386184,5.268401532752852,12.60,,.885,.472
2.299854914968341,.1032441293609923,8.047804887118371,12.5,,,
2.243565785750488,.1209380591031491,6.379335682777593,12.70,11.79,,
2.287291493479272,.1806635028065068,3.162276213639504,13.40,16.67,,
2.649723479179844,.1014889610004655,2.341513069644397,12.9,,,
3.189438160762792,.1899099502810602,4.031127891893643,12.6,,,
2.279270661886152,.1646895591861975,1.093238164435429,13.7,,,
3.183472203463698,.1725032071908264,2.628593629467187,11.7,,,
2.308493839686134,.1734396098711095,5.923366757223302,13.4,,,
3.143641707198636,.1711806686473948,2.421438425254894,11.3,,,
3.105988293848458,.09666288778547284,6.237129045422384,12.0,,,
2.792744597850801,.09295096872087491,7.724696323590812,11.7,,,
3.017899684170758,.05740731974546645,8.771172857364922,11.60,20.49,,
3.017918730817048,.03949828111961431,8.89896099777488,11.5,19.4,,
3.11568743357232,.1595954290345375,.2895812716806528,10.90,31.39,,
3.146162819426951,.1837767058678255,2.771373330350497,10.5,,,
3.148076298243706,.1689040038607714,3.276954114195271,11.9,,,
2.466184849724424,.1859455739380992,2.614587569210408,13.0,,,
3.145020311589803,.1764938373256828,.509232233414572,12.6,,,
2.533810387947169,.09506515066228981,4.405488269478978,12.7,,,
3.015729536802647,.1283018939280006,10.10748511748276,11.7,,,
3.008491624219432,.05771606710760013,11.04068952841335,10.90,19.15,,
2.372685304814124,.1703675248098468,4.336197543580435,12.7,,,
3.100743785907349,.1641742128556798,1.565759448857512,11.7,,,
3.145642446633257,.1740282534425173,.8082982191567729,10.90,31.16,,
2.239959257707216,.07970711273036914,3.427163701428394,12.5,,,
2.306586292232788,.227195067760375,4.868186817937469,13.0,,,
2.65723619356555,.1712747136100963,12.93179331075417,12.7,,,
2.239511434333736,.1298330055160978,4.765831837193931,13.7,,,
2.261741848886331,.168854084937158,3.978445685616456,14.3,,,
2.196446555142802,.05103101978112883,1.264654401744841,13.1,,,
2.933667295865113,.0823891144661673,3.200608464976686,12.1,,,
3.129719923450765,.07325580276879563,4.62076546582097,11.40,27.61,,
3.090790920850204,.2886124221067762,15.03845202043033,11.0,,,
2.37349050544132,.2405271981179126,22.51817348223001,12.30,9.35,,
2.229017149971214,.1257188032814382,5.97061714775271,13.0,,,
2.600894193740208,.1914430026774745,10.32646903161003,12.0,15.4,,
2.385327760281912,.1292974307385581,6.196110692478991,14.0,,,
2.632244753224615,.1020083412346039,18.1464733794066,12.8,,,
3.192221483068931,.1777735974066212,.0660593448051735,12.7,,,
3.190906950510144,.1725373802575989,10.39368879446896,11.2,,,
3.15385853087499,.1723185373556778,.6298436854136094,12.1,,,
2.147185529544885,.1880209113133062,.9016920476142918,14.6,,,
3.087045178890117,.04724439514683951,5.25446077734065,11.3,,,
2.263309595760098,.1453805310008583,4.861805345707372,13.0,,,
2.870446238111256,.08277695590111928,.8997580157339993,11.9,,,
2.162783761994711,.03659328712709726,2.788649749879919,13.4,,,
2.350166197561053,.1549498485733351,6.061322828109454,12.5,,,
2.215837660845835,.1563224784486978,5.150775461362638,13.3,,,
2.78791697398838,.1529221610567716,8.886507241974449,12.40,25.53,,
2.750628380966482,.03627413835144895,5.935154515457015,11.7,,,
2.432519906372408,.1372671885369389,2.483914260705818,13.3,,,
3.013571794015828,.04247361850089883,10.25123084641373,11.3,20.8,,
3.194803529243604,.1419693942292024,2.041598626796064,11.30,29.49,,
2.237533616516465,.108779152768712,1.961941387970916,13.3,,,
2.356880961622416,.2340593497045441,2.033743119322304,14.5,,,
2.44947013399586,.07758765151440848,5.079268453350004,12.6,,,
2.73696428769061,.1410152589706837,8.912090785619103,11.8,,,
2.204809295792451,.1889347363311785,8.036770326753452,13.1,,,
2.626757719530685,.1624729126269943,11.47952059716352,11.20,28.09,,
2.766138713695611,.1068225716854154,16.23432402082992,12.20,27.99,,
2.228093683380093,.1945678158499259,2.871904752822664,13.0,,,
2.391278822213994,.14693798050028,5.138440280830195,13.4,,,
3.01292531773809,.1074959087389129,12.96951036202854,11.4,,,
2.848899734783104,.07324227604787334,2.109416374751668,11.3,,,
2.24013080211595,.1235872543004523,4.675904350948068,12.6,,,
3.089959001224479,.1271229792506812,12.16127245346672,11.3,,,
3.000206812780481,.09757643706538768,10.57299638102558,11.4,,,
2.210160803499793,.0752667674027976,5.778580297877022,13.0,,,
2.183035703076428,.1947302587096861,1.613527648878605,13.3,,,
2.235939464883317,.0978474640483339,2.493512262228562,13.3,,,
3.201892762517988,.06504595307357489,18.14812980389063,10.50,28.87,,
2.251941627366783,.2102855995688795,6.879996289318383,13.0,,,
2.227693002254515,.06616440423017821,1.437668792578072,13.3,,,
2.425940835186263,.2350640512887076,5.983042286365335,12.5,,,
2.386908500724709,.0898913574480002,4.35970300942402,12.9,,,
3.166851149843196,.1560444049277047,2.631284541957046,11.2,,,
2.457003960074425,.2122145955146859,2.262476952210302,13.2,,,
2.880202266870213,.0812173987094813,2.62142401251436,12.4,,,
2.342425248104572,.11731925037204,6.133426990364259,12.7,,,
2.938459386570418,.04139679210981923,1.543218053080609,11.4,,,
3.116595404477678,.1254765706324199,1.333805855134557,11.6,,,
2.170082721835976,.07955515470825056,.2141903581287912,14.3,,,
2.784771008841159,.1454826294637255,9.867845172788883,12.20,32.30,,
3.035035536786495,.07073987639675842,10.2402677111686,12.8,,,
3.002736109674535,.1569491432589863,1.092569291348858,11.9,,,
2.78171541598559,.2166607294320632,7.770342328522529,12.6,,,
2.5357371023848,.1643780188876492,15.34215507291769,11.2,,,
3.01267917243777,.09130954476090808,11.72587194950963,11.4,,,
3.125859410601881,.06447651598441456,9.600868027185196,11.2,19,,
2.383582327667005,.1080873417797466,5.540837324619402,13.0,,,
2.783213775649459,.04148205976049423,3.051052395033247,12.2,,,
2.38635497805529,.2342154562880919,14.848413596769,12.9,14.9,,
3.093893303476705,.07362124527651556,9.396147384092236,12.7,,,
2.76033253286682,.2637689309771914,12.44685006288069,11.3,,,
2.376417036636489,.2277826359738578,2.094891763837795,13.4,,,
2.221197984866112,.08718151408850969,5.718711917563896,13.3,,,
2.158856568031105,.09921535676067018,.671875865638579,13.3,,,
3.040886448354358,.057009637165405,3.324870104990469,12.2,,,
2.897299503983138,.161544729037548,20.16822481118079,10.8,,,
3.038828839785181,.04629820326971337,13.01993158062125,11.20,28.18,,
2.338556286478504,.1668864206550049,6.917069129088655,13.3,,,
3.172945976439297,.1568242315744951,4.265830673726003,12.20,24.44,,
2.161926451141883,.07683521415771108,1.443867663399178,12.5,,,
3.162562898750331,.2308782604789489,12.9046311022292,10.40,52.65,,
3.022271259589946,.1175954344381005,9.229361086262813,12.0,,,
3.009604298202372,.04074974213793235,1.12021093316961,12.8,,,
2.859284688614772,.07051706429299923,3.086635359871873,12.7,,,
3.079139236757345,.175989623152382,13.04529670796924,10.70,46.53,,
3.002229019488711,.1028217107266503,11.0073468025398,11.7,,,
2.255126838799508,.2342194593910156,4.056542761636415,13.1,,,
3.94424371632674,.1162402696780251,2.796660863199987,10.7,,,
2.196602078852388,.140850588465835,4.458032881139298,13.1,,,
2.852244451027591,.02624531691442759,1.488478974026812,11.7,,,
3.105256974090887,.1768023906687912,2.500386823866462,12.0,,,
2.908406341517997,.1511944576549098,1.334676784380589,12.7,,,
3.076899468091701,.1214271709682916,1.913056445379161,11.8,,,
2.797688876812077,.1599082325370645,9.575548860905354,12.0,,,
3.041843547117183,.1065527860286244,10.44346966924946,11.40,29.07,,
2.224887047898986,.1391196197897032,3.127017159549045,13.1,,,
3.46468851150132,.05155050848929878,6.416311403282442,10.20,39.91,,
2.231339797263331,.07888606680721368,4.168625512431637,12.9,,,
3.003393968199404,.07642611205915593,10.47246728668551,11.0,,,
2.254830175555905,.2352759691267241,4.933175057387364,13.2,,,
2.554880918110977,.08266743254766201,14.3604164217316,12.1,,,
2.44473420293709,.1933990281479331,9.669243290155579,12.9,,,
2.396859656310445,.08975160329734358,6.654160323300998,13.0,,,
2.377184948973649,.1345571282468608,9.028460238016649,12.7,,,
2.426532701005542,.1837281482811593,14.47709075144371,12.7,,,
2.377919720180124,.2746909637748027,22.94636274502672,15.0,,,
2.169894272395377,.1657687427023008,2.682977431427618,13.8,,,
2.391305624688286,.1057190981841697,13.78336445720355,12.30,15.58,,
3.010715493189082,.09880712200974533,9.667097389976588,11.60,22.38,,
2.24412634833831,.1369374324715611,3.93795580761939,12.5,,,
2.250502199627532,.1740957214031965,4.798434638741742,12.9,,,
2.62791311107087,.1405412212525439,12.19316660917015,11.8,,,
2.635387654641116,.1987750464319104,13.95060261986325,11.5,,,
2.978742067673183,.3289681254167726,17.77160221562672,11.1,,,
2.63631919212158,.08390756397674537,6.992516878894198,13.6,,,
2.443669142337756,.08010112939289771,4.745261645334353,12.1,,,
3.053909193965581,.09167831499003665,7.429042766552493,12.50,20.52,,
3.19028060140195,.1602616741372164,17.18180529904295,11.2,,,
2.255866387053532,.0795681528028873,3.199143147069858,13.5,,,
3.175221787311617,.1534615993769385,2.242728665907945,11.6,,,
3.068065139753676,.288706423616716,9.495674303104101,12.4,,,
3.12726729935107,.1045086200919421,1.320926013959627,11.66,26.42,,
2.617967792837204,.1698762299075702,12.32440054235912,12.10,10.35,,
3.024339881030797,.09495146303880593,9.934652684233296,11.3,,,
2.439395396682684,.1583059169025875,2.913509364573466,14.4,,,
2.233870463352471,.1384831403907504,6.220729909281328,14.0,,,
2.379829325999526,.1827800965901007,3.259801703539194,13.8,10.9,,
2.247329293395517,.08522451142996224,4.79119049876404,13.2,,,
3.183664168697799,.2187818275022582,13.38983730591907,11.7,,,
3.229014659509132,.1825937846981446,2.236706116463125,12.20,23.30,,
2.316225929538554,.07877378515449271,3.155549742085978,13.3,,,
2.780482792959954,.2180416550084944,7.794536810214014,12.6,,,
3.16963049984168,.07502397957025993,9.858311917167923,10.5,,,
2.608032905746597,.1207496475959517,1.478592943621308,13.4,,,
2.612762816735352,.1500443237897679,14.15157985109649,11.70,20.18,,
3.207477311721206,.1498547895660607,2.27764468798423,12.5,,,
2.212883083769918,.1012548488352612,2.752721133868624,12.5,,,
2.402736391566687,.1277285074811663,4.557353916284666,12.8,,,
2.992419073216402,.05007029061046799,10.1031899691068,11.60,20.59,,
2.260009438391941,.0860156434072767,3.44411373945482,12.4,,,
2.621130713212892,.1001748614620349,10.10155878362534,11.9,,,
2.403976508955801,.2130678934842573,2.431259012227884,13.5,,,
2.746783099491081,.1901163694676374,3.983369042049275,12.3,,,
2.270194219459399,.1706211924880866,5.496831704870415,13.8,,,
2.915818447518403,.05787515352409343,1.487818282637762,11.8,,,
3.048167163945402,.04445011387447889,9.920696870047339,11.6,,,
2.568416427533226,.1096000075558761,12.12816641588591,12.2,,,
3.004360159013165,.05172565559942074,9.317191650268072,11.6,,,
2.517839120915874,.124936322003045,10.08501544455457,11.89,11.95,,
3.181345653835304,.1414744236053054,3.45716531519109,11.6,,,
2.23184049271465,.1186057390000445,5.507381939362898,13.9,,,
3.036849297126719,.113476405687214,11.43811850205551,11.10,20.12,,
2.244903684090919,.112142895643128,3.594055881615468,13.4,,,
2.582307224147556,.1820177429496626,9.293039291187787,12.3,,,
2.23962680557048,.18060909811193,7.30424479664102,13.3,,,
2.308078383859452,.1044944115183054,1.592256071673371,13.8,,,
2.709744570827667,.07776709827869435,14.88070689197951,12.30,14.61,,
2.450522877617218,.1146911724887632,25.34493822578088,12.00,20.18,,
3.559070179881243,.08020617048273675,3.582046961810457,10.20,51.54,,
2.662973435983623,.05205228577663742,6.891228449219032,11.9,,,
2.639219541412716,.1689817557352948,16.12422251743568,11.7,,,
2.907811265656715,.04128848161382991,2.405945622064429,12.1,,,
3.18112876760068,.1328894439229218,6.262557584535521,12.5,,,
3.407033254964885,.09976792963759301,1.615539224948362,11.5,,,
2.193829946012036,.05707687003834954,6.033735962593644,13.5,,,
2.384692223894067,.09639178092428918,4.518258986190117,13.2,,,
2.190843343461311,.1594194928315783,4.523096892767031,13.6,,,
3.018574553327394,.03731211783929031,10.85372390915852,11.9,,,
3.190441781432949,.12609680106953,2.673315687381811,11.60,26.47,,
3.08273162258969,.1749182904603303,2.783514197179057,11.8,,,
2.195788988331007,.06976045369821775,2.732333621657147,13.3,,,
2.424605621528518,.1303894458172662,3.111834133578019,13.5,,,
3.006630181811493,.09892519112383862,10.27684348657976,11.5,,,
2.161911257575346,.03694065132365775,.8192165645874084,13.5,,,
2.853461024730176,.02444389088811911,1.351705045387265,11.5,,,
2.243565049934381,.2059270388042375,6.094110192502916,13.4,,,
2.734792055391112,.1528533219988567,6.749035058687507,11.90,13.09,,
2.368924407554166,.1068161004657104,5.951678886091146,13.3,,,
2.215946724410649,.2174384930295788,3.281703016831091,12.6,,,
3.124925499404034,.1529798302229334,1.496482162957025,11.70,25.97,,
2.188205895752131,.1228742622962803,.6237743806007027,13.5,,,
2.329507912385713,.2046555962214896,3.289914895783756,13.9,,,
3.23569360273949,.1750933729530181,2.230713024348073,12.0,,,
3.201404875091275,.1463836735731913,1.67242087746058,12.1,,,
3.118113790906165,.1992972670679151,2.080234288786841,12.5,,,
2.922778231715816,.1232613789736821,3.977986427644169,11.70,19.74,,
3.0379350751334,.1474917803894736,15.53247309205976,10.40,40.14,,
2.858514158854984,.07262554852728144,1.558836744461763,12.5,,,
2.609243161946048,.1031407553726117,3.50804930886867,12.3,,,
2.4564756896272,.1675223371559992,2.603949290889451,12.40,15.52,,
2.887601021829215,.06852381608437061,3.17020932432597,11.40,18.96,,
2.719434077539398,.1317508316750852,6.422837958892324,11.6,,,
3.193351809527554,.1916217319570779,13.2482443270606,10.70,50.88,,
2.759496930492692,.02454023774739016,6.49339420475775,12.1,,,
2.346338465495985,.1368342938666354,10.40971385758276,13.2,,,
3.165326692816889,.01976670687589344,16.54570298507484,11.40,22.54,,
1.857167983863868,.05494259294811629,23.05441867787778,14.32,,,
2.290631254210429,.08557837782050645,7.460144949726597,12.8,,,
2.746014538792036,.1948911483459332,8.824517145042403,11.9,,,
2.719143713962211,.114871997148197,1.115497151465539,12.2,,,
2.456424191771002,.1299704772528992,1.168955378486854,12.7,11.3,,
2.999941238391762,.07055850143494161,9.374260204473265,11.7,21.4,,
2.607816863374484,.1834967537020445,10.27899903222897,12.0,,,
2.909970569382492,.0652044032781952,3.16083296912866,12.1,,,
2.655034044324812,.1749863096498979,12.30273410913991,12.6,,,
2.288824113751375,.1898339142480654,22.40105777316796,13.2,,,
2.247908492147918,.08481888412006215,3.975645900568175,13.4,,,
3.098187470976019,.1277240015745847,5.818524406062384,11.60,32.63,,
2.804525483398349,.1361354672001317,4.224119366972236,12.7,,,
3.179934045315387,.1681070315589515,.3215755489811593,12.1,,,
2.212116059575743,.0749509915349028,5.17336589141251,13.1,,,
2.407368898499969,.1729011388695825,1.488379223491199,12.7,,,
3.025757765209125,.1075793736292933,10.10806498680532,11.4,,,
2.790161425024944,.03573945802446358,6.863070796618286,12.30,17.93,,
2.228430195848887,.2319536177369398,5.711463897754431,13.5,,,
2.845190698749706,.2589806192430565,4.569808312771629,12.4,,,
2.551244876425762,.1144796494973013,5.738638709987828,13.0,,,
3.165984595077073,.2005008217115701,.6805743242333061,11.30,19.36,,
2.550724632028792,.2772641848105941,2.799811197084318,13.7,,,
3.990894514637734,.1197140573725397,13.44853092025482,10.04,57.90,.724,.255
3.080281406988846,.1815254187853328,3.17237133680425,12.1,,,
2.330410510029035,.1521839935411638,4.706364520688613,13.2,,,
2.404322285102774,.217981188840479,3.540739105809244,12.6,,,
2.246195694982709,.08398853639134374,1.991270792762248,13.6,,,
3.15040632443361,.05757418068606016,14.03061851183364,11.8,,,
2.546357460868399,.1827993394337481,6.540132658470881,13.0,,,
3.021383404544444,.08403033846457834,10.87527916153161,11.6,,,
2.234128122827613,.1714974597726812,6.277472901673425,12.3,,,
3.142661799251868,.1300588848038997,2.522467782820912,12.1,,,
2.17045347401021,.06354540052374072,2.859870692926428,13.5,,,
2.676811938344224,.2280640294607187,13.92413589343885,12.0,,,
2.31478288621023,.2043130225857676,9.79020633942033,13.4,,,
2.328236766095057,.142090651407241,3.670822350247444,13.3,,,
3.182558838166906,.1422845592368732,8.527718832995257,11.10,35.60,,
2.421510827542951,.1859602946591097,3.733317811202052,13.6,,,
2.367367375628999,.1750980158080894,4.78710550374711,12.5,,,
2.369961609899027,.09069278778422474,4.909786305974497,13.1,,,
2.281154845385164,.1208945471873831,4.61613260589281,13.0,,,
2.212291816330686,.06229216266560569,3.891320552556563,13.3,,,
2.193841128092576,.1156241448999725,5.467668146669014,13.3,,,
3.148379607777996,.1852625246327004,2.310532841351868,11.7,,,
2.680366344939587,.2211122779414038,3.773927119262926,13.6,,,
2.559463812746861,.1657066527251854,.7808614194750989,13.2,,,
2.241294937833427,.1739702806908029,6.696520857418681,13.4,,,
2.873667871864485,.04341529051697968,1.437918890055524,12.2,,,
2.605252281419542,.1764537733553806,13.23905326545114,12.0,,,
3.021647002984501,.05590503472500603,10.32472796039841,11.3,,,
2.560663676192331,.0987561191500549,2.618431100618424,13.3,,,
2.227978283322015,.1641557136482013,3.814961470706408,13.6,,,
2.653044073533703,.1812796522812918,14.64054083793669,12.8,,,
2.396228610484265,.1727304173501413,31.08106069944227,11.5,,,
2.276667451744091,.1282779324323025,9.370936305176748,13.3,,,
3.166406650145245,.03071516727266454,22.09645947935147,10.80,27.73,,
2.445643809498424,.2169853732528369,7.489208357461949,12.7,,,
2.295486710403754,.02854362717684664,6.041015367127723,13.2,,,
2.645638148894058,.1114311348723851,13.99073770201671,12.3,,,
2.417918000014235,.05801039610273204,5.325034596120899,13.1,,,
2.388914254608388,.1266899430281634,5.299181165973675,14.5,,,
3.144336392908131,.1499423307419046,3.084070016283049,12.8,,,
2.79987017149747,.174580316006066,9.567407936130593,12.2,,,
3.111535531689872,.1235984347925128,9.620465881724913,11.0,,,
3.143287301992155,.1775326280964584,1.330258479023318,11.8,,,
3.012858532675918,.07600810091550694,11.22991106605112,11.70,22.84,,
2.693420410442719,.1458703007375835,6.888214925803958,12.2,,,
2.378402941038229,.04589502572647976,2.339365870012918,13.3,,,
2.795259116414242,.1799093059365341,7.879113978239017,12.6,,,
3.008708893872382,.07965705541321887,8.950715399785729,11.0,,,
2.429807948232282,.1795443664176605,2.47368263514598,13.60,,.648,.243
2.606062975988976,.1530057850185841,12.71864049129578,12.6,,,
2.86408108607563,.03600439770204937,1.029949437339671,11.9,,,
2.224697091680227,.09155348528687397,6.814141065409762,13.5,,,
3.138178604051397,.1504595912908764,14.73780154614658,11.00,32.57,,
2.867663054121874,.07025448227214889,2.456262022715534,12.6,,,
2.233354641780494,.1690869816195222,5.70444771360552,13.2,,,
2.727370537861738,.187895108648545,7.717610610637325,11.70,21.91,,
2.357142479582865,.1795426722657656,2.270396386162703,13.9,,,
2.376004577870139,.1502582535672427,2.957270461632503,13.7,,,
2.756292780692968,.2048942713689614,2.437061592723607,12.2,11,,
2.229123968562731,.1622665579108342,2.944515795943103,12.9,,,
2.439680128148966,.1968207967887966,6.741945124943028,13.4,,,
2.582724850139928,.1229847434908377,14.7211558796278,12.4,,,
2.411615682819213,.0908471190346434,3.822278114505707,13.2,,,
2.326148618506687,.2061348122434541,3.370138825866142,13.8,,,
2.245663846305757,.1740159049635236,3.52142998480895,13.4,,,
3.224157433686907,.04600298166799095,15.45959207642899,10.80,36.71,,
2.309252337781515,.03082909046913049,8.622624266379495,12.0,,,
2.242143443652735,.0898769775512729,3.306280965665427,13.3,,,
3.086502601301693,.1909583166536292,14.32461897022993,10.30,38.25,,
2.378932786300258,.2048509016982805,25.34711693232769,12.64,,.867,.441
2.225420139280612,.197051417588755,4.220997160325425,12.6,,,
2.475713701164803,.08672763595376495,4.169556459603994,12.6,,,
2.875756660948794,.06630123331222224,1.334967601615843,12.2,,,
2.541361520095877,.1594256052183637,6.435281382643759,12.0,,,
2.745717947934467,.07965269913505427,1.335703042800209,12.10,25.16,,
3.000487010245338,.09541284803734469,9.678922206246872,11.4,,,
2.902479230210433,.0603030477916004,2.887448619619309,11.9,,,
2.341443479845812,.1891519528651077,2.13073104870127,14.6,,,
2.216227540581472,.1499887266041531,4.808054657548106,12.3,,,
2.397898545926085,.09399111663661863,8.508456123806861,12.8,,,
2.252969922663649,.0844392939500403,4.914461215658902,12.7,,,
2.617539060526451,.1006562324467272,11.70539441137559,12.0,,,
2.297989817952428,.1296160912647017,5.46332704740666,13.0,10.40,,
2.220766531490847,.1710781874435895,2.955318487770885,13.4,,,
2.26232992459876,.1618425921141419,6.013657387777285,13.4,,,
3.224569286068753,.07091842531895109,11.42481703876559,10.70,28.15,,
2.168757752024743,.1159781270030202,2.452653161090925,12.5,,,
3.199887380079936,.1964329596188804,.9144263833668292,11.1,,,
2.566275878909512,.01039125254036886,6.809039738660345,12.7,15.1,,
2.45010508987609,.05029483572728666,7.849594761166637,11.9,,,
2.47902707306708,.1229257231783536,8.548089607318323,12.3,,,
2.785806263212863,.08462083866358432,1.701633468261555,12.3,,,
2.344786563665869,.1443948447045681,4.155283531716425,13.4,,,
2.205309318818105,.1217833005364508,5.766489680319665,13.2,,,
2.453198823807899,.1682322615879676,8.148943859639298,13.0,,,
3.028120914007054,.009182581511733442,9.908124019130367,11.00,23.99,,
2.400526499393468,.09492977422966363,5.733074346605465,12.7,,,
2.268106933362013,.1936712363945655,6.694049436349712,13.7,,,
2.238371098134926,.1179495020418197,3.554668017382542,13.5,,,
2.332740467679859,.2151758602759219,22.6791290208197,12.6,,,
2.472115937098614,.07321884030117445,4.043486651610532,12.4,,,
2.201390511188952,.1142756530303008,3.483628920426157,12.8,,,
3.1640803331451,.1946851098281629,1.967780001231094,12.0,,,
2.745607109753697,.1501094367867564,3.142006973845063,12.50,16.72,,
2.56025980619218,.07165187685764146,14.30113049439284,11.40,14.73,,
2.907596772484768,.2056307655957422,8.223111215170773,11.9,,,
2.364105259711382,.1451048835992693,9.941701963032033,12.9,,,
2.816516276212556,.1742035659206191,7.549781453617824,13.1,,,
2.635841775548236,.1739507279145384,12.88560793349869,12.1,,,
2.391414000083371,.2110265538322293,4.158634054620109,12.8,,,
2.257626591894824,.1397912488508693,5.77280875622412,12.9,,,
2.739248278427896,.1216086529907003,2.874706139722975,12.40,14.68,,
2.250690319556572,.1591173312656682,5.903620848379683,12.99,,,
2.245015623769623,.1342525517047705,4.891768460882853,13.2,,,
2.79534242374981,.1037094826148221,9.049818788673509,12.2,,,
2.602931493733627,.1159671485350534,14.87978635920431,12.9,,,
3.114272365464201,.1870956999409832,2.340368957006278,12.1,,,
3.048244882341121,.08080861865395664,10.23925279409376,11.7,,,
2.768317019663556,.1430269799219982,10.71216619371505,11.70,28.24,,
